"id","userId","sl_no","type","itemId","originId","amount","quantity","createdAt","updatedAt","stock","avgRate"
"0088e815-be6d-4c75-bac1-da35ef15dbe9","24b5aef6-9ed2-4a75-ad69-afa805d17749","22","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","221","17","2024-09-27 16:31:52.044","2024-09-30 12:38:56.981","321","12.92"
"013221d7-f16b-4ea6-a49e-72c194ea3507","785f39c4-0c76-4730-a663-e68df8e16bde","12","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","221","17","2024-09-27 12:48:49.358","2024-09-30 05:50:18.509","247","12.93"
"013eb419-15de-466f-a6f0-edd9fc4a437e","785f39c4-0c76-4730-a663-e68df8e16bde","7","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","156","12","2024-09-30 06:05:58.15","2024-09-30 06:05:58.15","48","12.99"
"0162c7bb-8c44-4764-8486-06d624f1048e","785f39c4-0c76-4730-a663-e68df8e16bde","10","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","444","34","2024-09-27 12:19:58.608","2024-09-30 05:50:18.509","6","12.93"
"01f65d19-a057-4ed1-a212-3ae856915bb3","785f39c4-0c76-4730-a663-e68df8e16bde","22","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","42","1","2024-09-25 13:23:01.236","2024-09-30 05:50:18.509","477","43.09"
"021446db-0729-4a8f-aaaa-7ff4e717dbe1","785f39c4-0c76-4730-a663-e68df8e16bde","8","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","221","17","2024-09-29 11:10:13.276","2024-09-30 05:50:18.509","85","12.99"
"0359de60-00af-4510-9705-d729bc0ac3f7","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","59","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","1407","154","2024-09-25 20:51:49.685","2024-09-30 12:38:56.981","171","9.01"
"072aad66-3007-47e3-9a6e-fa052c9f4037","785f39c4-0c76-4730-a663-e68df8e16bde","53","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-26 16:43:13.297","2024-09-30 12:38:56.981","104","12.98"
"07477e3b-5fcb-4867-8e29-be9fbec9d4e2","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","24","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","1635","204","2024-09-30 13:45:08.114","2024-09-30 13:45:08.114","350","8.53"
"07b04dd9-323c-458b-a2db-5fb7d79ee5e8","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","17","BUY","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","26800","500","2024-09-25 12:44:20.062","2024-09-30 05:50:18.509","500","53.59"
"0b85d18a-8fbc-4786-9e70-518aa31d3d44","708673fd-51aa-4253-8c4f-8f13c2f3c70c","55","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","325","25","2024-09-25 20:07:21.027","2024-09-30 12:38:56.981","147","12.97"
"0be51df0-ef2a-48ec-a435-000c1ad839e1","785f39c4-0c76-4730-a663-e68df8e16bde","10","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","10","2024-09-26 07:01:31.257","2024-09-30 05:50:18.509","105","12.97"
"0c6b8412-43f6-40ab-880a-28300177f80a","785f39c4-0c76-4730-a663-e68df8e16bde","24","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-27 18:01:48.091","2024-09-30 12:38:56.981","93","12.92"
"0c9cb285-4dcf-49c5-86d5-417dc4b5a2d3","24b5aef6-9ed2-4a75-ad69-afa805d17749","19","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","190","15","2024-09-28 16:16:51.402","2024-09-30 05:50:18.509","236","12.93"
"0d1d9bf8-dfe6-4f84-aca1-87afc689af5b","785f39c4-0c76-4730-a663-e68df8e16bde","33","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","86","2","2024-09-26 12:55:11.036","2024-09-30 12:38:56.981","455","43.91"
"0d359419-5874-47ac-a31a-ff8057278f26","785f39c4-0c76-4730-a663-e68df8e16bde","1","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","500","39","2024-09-29 06:17:36.014","2024-09-29 06:17:36.014","133","12.94"
"0d69e015-a617-4ee6-a19c-2e8869b4821d","ffe8da22-a1f3-4722-bfea-2a6b530620dc","6","BUY","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","904","17","2024-09-25 09:41:53.229","2024-09-30 05:50:18.509","17","53.18"
"0ef00a07-7701-4497-8ff3-7b00e3231047","785f39c4-0c76-4730-a663-e68df8e16bde","27","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","130","10","2024-09-28 18:53:24.574","2024-09-30 12:38:56.981","215","12.93"
"0f4efc76-45ba-4ade-bc79-9c4307bcf3c1","ffe8da22-a1f3-4722-bfea-2a6b530620dc","36","SELL","026bb992-ae5f-4e05-9081-7e927ff1d472","4bb6ed3f-0c39-4bf2-84e6-bffeb42c110a","1","1","2024-09-30 20:55:58.754","2024-09-30 20:55:58.754","96","58.50"
"0f9c97a3-73b7-4447-90fc-7851a0468e9e","4e2364e5-6611-4e4f-907b-43923da742f4","31","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","325","25","2024-09-26 12:47:31.666","2024-09-30 12:38:56.981","139","12.98"
"0fc717ce-8393-4649-8bbd-ea9d4033a83c","785f39c4-0c76-4730-a663-e68df8e16bde","13","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","260","20","2024-09-29 12:42:53.413","2024-09-30 05:50:18.509","36","12.99"
"1136f8dd-7934-4709-9d20-6d677a9a526c","785f39c4-0c76-4730-a663-e68df8e16bde","14","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","330","25","2024-09-30 11:08:01.73","2024-09-30 11:08:01.73","186","12.99"
"130e0769-9c10-42ea-989b-350d9a20e449","4e2364e5-6611-4e4f-907b-43923da742f4","19","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","221","17","2024-09-26 10:41:07.39","2024-09-30 05:50:18.509","27","12.98"
"140217f9-7fc4-4983-aaca-a742a40a065d","4e2364e5-6611-4e4f-907b-43923da742f4","22","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","10","2024-09-25 13:30:15.55","2024-09-30 05:50:18.509","77","13.03"
"155436e6-60e5-441f-bf09-578bf7e41c82","785f39c4-0c76-4730-a663-e68df8e16bde","19","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-29 14:14:40.801","2024-09-30 05:50:18.509","214","12.99"
"1629e668-a6a8-4e63-ad60-468aa4ac136c","4e2364e5-6611-4e4f-907b-43923da742f4","21","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","650","50","2024-09-27 16:19:07.345","2024-09-30 05:50:18.509","307","12.91"
"163224ee-8fc3-441e-88db-242dd66cd4f7","785f39c4-0c76-4730-a663-e68df8e16bde","33","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","507","39","2024-09-25 16:12:23.357","2024-09-30 12:38:56.981","78","13.01"
"16c84e3b-8cff-4f94-a7e4-64ceb9feb75b","785f39c4-0c76-4730-a663-e68df8e16bde","17","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-30 11:45:12.351","2024-09-30 11:45:12.351","156","12.99"
"18a734a5-7453-45c1-9e0a-0c51068a31d6","785f39c4-0c76-4730-a663-e68df8e16bde","66","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","260","20","2024-09-26 19:18:43.106","2024-09-30 12:38:56.981","200","12.98"
"1af051ec-8156-499d-b73a-917af2c66693","785f39c4-0c76-4730-a663-e68df8e16bde","23","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-25 14:44:29.443","2024-09-30 12:38:56.981","137","13.02"
"1bfd893b-0880-4588-8b1c-4d6165ba9892","785f39c4-0c76-4730-a663-e68df8e16bde","46","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","224","4","2024-09-26 15:32:32.66","2024-09-30 12:38:56.981","523","57.19"
"1c346d55-bc37-4a40-a9b6-4a5c8fa62361","785f39c4-0c76-4730-a663-e68df8e16bde","9","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","182","14","2024-09-26 07:00:50.314","2024-09-30 05:50:18.509","115","12.97"
"1d082378-0a7b-4bd0-8f94-26c50ef53037","708673fd-51aa-4253-8c4f-8f13c2f3c70c","45","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","260","20","2024-09-25 19:10:20.627","2024-09-30 12:38:56.981","121","13.01"
"1d2dac1e-ae9c-43e8-9bb9-b86d4562dbca","785f39c4-0c76-4730-a663-e68df8e16bde","33","SELL","026bb992-ae5f-4e05-9081-7e927ff1d472","4bb6ed3f-0c39-4bf2-84e6-bffeb42c110a","70","1","2024-09-25 16:12:42.579","2024-09-30 12:38:56.981","98","70.00"
"1d976bce-fff1-47de-b6bd-84f0df29fd2f","785f39c4-0c76-4730-a663-e68df8e16bde","43","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","650","50","2024-09-25 18:53:27.343","2024-09-30 12:38:56.981","242","13.02"
"1dd83ac2-de20-4e39-a5aa-730f2178fb0c","4e2364e5-6611-4e4f-907b-43923da742f4","27","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","2000","155","2024-09-30 15:05:19.118","2024-09-30 15:05:19.118","112","13.00"
"20a4409d-47f3-4508-9691-5e7b066ed56d","4e2364e5-6611-4e4f-907b-43923da742f4","24","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","260","20","2024-09-26 12:15:43.336","2024-09-30 12:38:56.981","188","12.98"
"20bf6c47-a308-462a-8f1c-7cf730c16780","785f39c4-0c76-4730-a663-e68df8e16bde","3","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","130","10","2024-09-29 06:18:50.68","2024-09-29 06:18:50.68","93","12.94"
"21fd5332-8378-4ee3-89ac-a71125469711","24b5aef6-9ed2-4a75-ad69-afa805d17749","27","SELL","026bb992-ae5f-4e05-9081-7e927ff1d472","4bb6ed3f-0c39-4bf2-84e6-bffeb42c110a","70","1","2024-09-25 15:08:31.944","2024-09-30 12:38:56.981","100","70.00"
"239d49f6-9557-4f51-a3a4-966f09964e17","785f39c4-0c76-4730-a663-e68df8e16bde","44","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","195","15","2024-09-26 14:57:15.649","2024-09-30 12:38:56.981","141","12.98"
"249d9831-b45e-40b6-b494-eb747e2345fc","4e2364e5-6611-4e4f-907b-43923da742f4","21","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","200","15","2024-09-26 10:52:39.454","2024-09-30 05:50:18.509","12","12.98"
"254795a8-dc87-4acd-ac52-31da37e1acf1","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","49","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","2740","306","2024-09-25 19:53:33.142","2024-09-30 12:38:56.981","370","9.06"
"257dce3d-092d-4dc5-8215-742d1af2dc8a","4e2364e5-6611-4e4f-907b-43923da742f4","6","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","10","2024-09-28 06:57:10.483","2024-09-28 06:57:10.483","207","12.93"
"25f8341b-935d-4004-88ba-c40dc1260f08","785f39c4-0c76-4730-a663-e68df8e16bde","68","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","160","12","2024-09-26 19:19:51.342","2024-09-30 12:38:56.981","138","12.97"
"26b3a6f0-0c29-4048-b816-d748821cb5d0","4e2364e5-6611-4e4f-907b-43923da742f4","20","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","215","5","2024-09-25 13:19:59.415","2024-09-30 05:50:18.509","478","43.14"
"26e815d9-e919-4bfd-aa02-782428c94cc5","4e2364e5-6611-4e4f-907b-43923da742f4","16","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","952","17","2024-09-25 12:41:32.343","2024-09-30 05:50:18.509","0","56.00"
"279a7c02-50c2-472f-a3b2-3c05a1fb7d63","785f39c4-0c76-4730-a663-e68df8e16bde","37","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","430","10","2024-09-25 17:07:55.817","2024-09-30 12:38:56.981","462","43.89"
"2bb9df26-b8f3-48b0-bf59-55108a841711","708673fd-51aa-4253-8c4f-8f13c2f3c70c","47","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","520","40","2024-09-25 19:11:36.862","2024-09-30 12:38:56.981","64","13.01"
"2bbfd534-59db-4771-92c8-0e3f15389fe4","708673fd-51aa-4253-8c4f-8f13c2f3c70c","22","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","221","16","2024-09-27 16:30:59.281","2024-09-30 05:50:18.509","338","12.92"
"30999d18-fedb-4a36-b24b-e8f76824e381","785f39c4-0c76-4730-a663-e68df8e16bde","29","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","160","12","2024-09-29 19:55:56.292","2024-09-30 12:38:56.981","197","12.99"
"31aefea0-6f69-4844-a8b2-688b709afa43","785f39c4-0c76-4730-a663-e68df8e16bde","17","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","221","17","2024-09-26 10:30:49.114","2024-09-30 05:50:18.509","44","12.97"
"32194d6b-80c9-467d-832c-0a72adc48c22","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","35","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","999","111","2024-09-26 13:21:45.257","2024-09-30 12:38:56.981","351","8.91"
"33403d79-2eff-4e0a-9fb1-30c2d069c4a5","4e2364e5-6611-4e4f-907b-43923da742f4","19","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","10","2024-09-27 16:17:18.987","2024-09-30 05:50:18.509","373","12.91"
"3348ac81-217b-4531-97a3-f3ec361c7808","785f39c4-0c76-4730-a663-e68df8e16bde","3","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-30 04:56:58.801","2024-09-30 04:56:58.801","94","12.99"
"33c389f3-845a-417a-a6a0-c0f3cb13907b","ffe8da22-a1f3-4722-bfea-2a6b530620dc","24","BUY","026bb992-ae5f-4e05-9081-7e927ff1d472","4bb6ed3f-0c39-4bf2-84e6-bffeb42c110a","6603","102","2024-09-25 14:47:51.677","2024-09-30 12:38:56.981","102","64.74"
"360817bc-8681-469f-871f-966eaaa1b688","785f39c4-0c76-4730-a663-e68df8e16bde","30","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-29 19:56:43.297","2024-09-30 12:38:56.981","187","12.99"
"36cc77a9-9b9b-42d5-8572-8bcc33005755","785f39c4-0c76-4730-a663-e68df8e16bde","11","SELL","c331abe1-e7aa-4d31-9f10-11b98219cb66","f0f9c94d-1cdd-4f05-a5aa-cd93470b1f11","114","2","2024-09-26 07:10:54.191","2024-09-30 05:50:18.509","446","57.32"
"36f88c35-caf0-4d51-a3a7-d9de97aba012","785f39c4-0c76-4730-a663-e68df8e16bde","64","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","260","20","2024-09-26 18:45:46.962","2024-09-30 12:38:56.981","220","12.98"
"377fa6c2-c2d3-485d-a706-c0abbe93c954","785f39c4-0c76-4730-a663-e68df8e16bde","22","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","215","17","2024-09-28 17:35:52.182","2024-09-30 12:38:56.981","11","12.93"
"37c462e8-1abb-4688-b3b5-cac2671a90c4","785f39c4-0c76-4730-a663-e68df8e16bde","6","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","260","20","2024-09-29 10:02:01.536","2024-09-29 10:02:01.536","73","12.99"
"3845a58d-2ff9-46a6-b3a3-4fa434e8caca","785f39c4-0c76-4730-a663-e68df8e16bde","22","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","260","20","2024-09-29 19:53:10.373","2024-09-30 12:38:56.981","300","12.99"
"390cdc6e-45ff-4eda-85c5-30a42afe1da7","4e2364e5-6611-4e4f-907b-43923da742f4","5","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","221","17","2024-09-29 09:03:03.85","2024-09-29 09:03:03.85","343","12.99"
"395f27af-5a97-4e08-9569-bdb6ce79df57","785f39c4-0c76-4730-a663-e68df8e16bde","36","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","155","12","2024-09-25 17:02:31.059","2024-09-30 12:38:56.981","46","13.01"
"397582d0-8574-42bd-94ba-12d79bd42f1c","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","23","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","913","102","2024-09-28 18:22:02.574","2024-09-30 12:38:56.981","218","8.83"
"39d63d00-7aff-40eb-b695-441f4a46455c","785f39c4-0c76-4730-a663-e68df8e16bde","15","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","1860","145","2024-09-27 14:56:22.981","2024-09-30 05:50:18.509","57","12.92"
"3a107b93-27bb-4d09-9ebd-90e2039fee62","785f39c4-0c76-4730-a663-e68df8e16bde","14","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","444","35","2024-09-27 13:53:05.536","2024-09-30 05:50:18.509","202","12.93"
"3b8e616c-c2de-4e63-a9e4-b70fa750d9cc","4e2364e5-6611-4e4f-907b-43923da742f4","24","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","140","11","2024-09-28 18:27:36.608","2024-09-30 12:38:56.981","207","12.93"
"3b9d0684-b9ab-4bc4-b95e-6bdd961d670e","4e2364e5-6611-4e4f-907b-43923da742f4","25","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","10","2024-09-26 12:16:06.737","2024-09-30 12:38:56.981","178","12.98"
"3ce05cbb-1c63-4f22-8750-a9c830d2d3d3","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","15","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","1718","203","2024-09-26 09:30:44.806","2024-09-30 05:50:18.509","362","8.46"
"3db9c185-36e5-4054-abbe-ae150eec81d2","4e2364e5-6611-4e4f-907b-43923da742f4","7","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","390","30","2024-09-28 06:59:11.281","2024-09-30 05:50:18.509","167","12.93"
"3dd87c89-6ee1-4df0-a6ad-a09dc6614884","708673fd-51aa-4253-8c4f-8f13c2f3c70c","51","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","680","53","2024-09-25 20:05:46.13","2024-09-30 12:38:56.981","244","12.98"
